date,symbol,trade_type,direction,volume,price,pnl,units_before,units_after,remark
2024-01-10,AL,STOP_LOSS,LONG,2,18990.0,-6900.0,1,0,平仓 STOP_LOSS LONG 1U PnL=-6900.00
2024-04-01,AL,ENTRY,LONG,2,19720.0,0.0,0,1,开仓 LONG 1U@19720.0 vol=2
2024-04-03,AL,ADD_ON,LONG,2,19885.0,0.0,1,2,加仓 +1U@19885.0 vol=2
2024-04-08,AL,ADD_ON,LONG,2,20130.0,0.0,2,3,加仓 +1U@20130.0 vol=2
2024-06-17,AL,STOP_LOSS,LONG,6,20480.0,17050.0,3,0,平仓 STOP_LOSS LONG 3U PnL=17050.00
2024-07-11,AL,ENTRY,SHORT,2,20145.0,0.0,0,1,开仓 SHORT 1U@20145.0 vol=2
2024-07-15,AL,ADD_ON,SHORT,2,20095.0,0.0,1,2,加仓 +1U@20095.0 vol=2
2024-07-17,AL,ADD_ON,SHORT,2,19785.0,0.0,2,3,加仓 +1U@19785.0 vol=2
2024-08-20,AL,STOP_LOSS,SHORT,6,19710.0,8950.0,3,0,平仓 STOP_LOSS SHORT 3U PnL=8950.00
2024-09-30,AL,ENTRY,LONG,2,20390.0,0.0,0,1,开仓 LONG 1U@20390.0 vol=2
2024-10-09,AL,ADD_ON,LONG,1,20600.0,0.0,1,2,加仓 +1U@20600.0 vol=1
2024-10-14,AL,ADD_ON,LONG,1,20945.0,0.0,2,3,加仓 +1U@20945.0 vol=1
2024-11-14,AL,STOP_LOSS,LONG,4,20765.0,3675.0,3,0,平仓 STOP_LOSS LONG 3U PnL=3675.00
2024-12-18,AL,ENTRY,SHORT,2,19920.0,0.0,0,1,开仓 SHORT 1U@19920.0 vol=2
2024-12-27,AL,ADD_ON,SHORT,2,19785.0,0.0,1,2,加仓 +1U@19785.0 vol=2
2025-01-07,AL,ADD_ON,SHORT,2,19635.0,0.0,2,3,加仓 +1U@19635.0 vol=2
2025-01-13,AL,STOP_LOSS,SHORT,6,20235.0,-13650.0,3,0,平仓 STOP_LOSS SHORT 3U PnL=-13650.00
2025-11-13,AL,ENTRY,LONG,2,21905.0,0.0,0,1,开仓 LONG 1U@21905.0 vol=2
2025-11-14,AL,ADD_ON,LONG,2,22015.0,0.0,1,2,加仓 +1U@22015.0 vol=2
2025-11-19,AL,STOP_LOSS,LONG,4,21475.0,-9700.0,2,0,平仓 STOP_LOSS LONG 2U PnL=-9700.00
2025-12-08,AL,ENTRY,LONG,2,22225.0,0.0,0,1,开仓 LONG 1U@22225.0 vol=2
2025-12-29,AL,ADD_ON,LONG,1,22365.0,0.0,1,2,加仓 +1U@22365.0 vol=1
2025-12-30,AL,ADD_ON,LONG,1,22435.0,0.0,2,3,加仓 +1U@22435.0 vol=1
2026-02-03,AL,STOP_LOSS,LONG,4,23420.0,22150.0,3,0,平仓 STOP_LOSS LONG 3U PnL=22150.00
2026-04-17,AL,ENTRY,LONG,1,25535.0,0.0,0,1,开仓 LONG 1U@25535.0 vol=1
2026-04-29,AL,STOP_LOSS,LONG,1,24535.0,-5000.0,1,0,平仓 STOP_LOSS LONG 1U PnL=-5000.00
