date,symbol,trade_type,direction,volume,price,pnl,units_before,units_after,remark
2024-11-13,LH,STOP_LOSS,SHORT,3,15695.0,15312.0,3,0,平仓 STOP_LOSS SHORT 3U PnL=15312.00
2024-12-13,LH,ENTRY,SHORT,1,14374.0,0.0,0,1,开仓 SHORT 1U@14374.0 vol=1
2024-12-17,LH,ADD_ON,SHORT,2,12929.0,0.0,1,3,加仓 +2U@12929.0 vol=2
2025-01-15,LH,STOP_LOSS,SHORT,3,13030.0,-2288.0,3,0,平仓 STOP_LOSS SHORT 3U PnL=-2288.00
2025-03-17,LH,ENTRY,LONG,1,13511.0,0.0,0,1,开仓 LONG 1U@13511.0 vol=1
2025-03-18,LH,ADD_ON,LONG,1,13596.0,0.0,1,2,加仓 +1U@13596.0 vol=1
2025-03-19,LH,ADD_ON,LONG,1,13731.0,0.0,2,3,加仓 +1U@13731.0 vol=1
2025-03-31,LH,STOP_LOSS,LONG,3,13305.0,-14768.0,3,0,平仓 STOP_LOSS LONG 3U PnL=-14768.00
2025-04-15,LH,ENTRY,LONG,1,14456.0,0.0,0,1,开仓 LONG 1U@14456.0 vol=1
2025-05-09,LH,STOP_LOSS,LONG,1,13920.0,-8576.0,1,0,平仓 STOP_LOSS LONG 1U PnL=-8576.00
2025-07-03,LH,ENTRY,LONG,1,14341.0,0.0,0,1,开仓 LONG 1U@14341.0 vol=1
2025-07-24,LH,ADD_ON,LONG,2,14496.0,0.0,1,3,加仓 +2U@14496.0 vol=2
2025-07-31,LH,STOP_LOSS,LONG,3,14105.0,-16288.0,3,0,平仓 STOP_LOSS LONG 3U PnL=-16288.00
2025-08-29,LH,ENTRY,SHORT,1,13609.0,0.0,0,1,开仓 SHORT 1U@13609.0 vol=1
2025-09-05,LH,ADD_ON,SHORT,2,13364.0,0.0,1,3,加仓 +2U@13364.0 vol=2
2025-10-21,LH,STOP_LOSS,SHORT,3,12175.0,66752.0,3,0,平仓 STOP_LOSS SHORT 3U PnL=66752.00
2025-11-19,LH,ENTRY,SHORT,1,11554.0,0.0,0,1,开仓 SHORT 1U@11554.0 vol=1
2025-11-21,LH,ADD_ON,SHORT,1,11424.0,0.0,1,2,加仓 +1U@11424.0 vol=1
2025-11-24,LH,ADD_ON,SHORT,1,11394.0,0.0,2,3,加仓 +1U@11394.0 vol=1
2025-12-29,LH,STOP_LOSS,SHORT,3,11815.0,-17168.0,3,0,平仓 STOP_LOSS SHORT 3U PnL=-17168.00
2026-01-15,LH,ENTRY,LONG,1,12011.0,0.0,0,1,开仓 LONG 1U@12011.0 vol=1
2026-01-22,LH,STOP_LOSS,LONG,1,11500.0,-8176.0,1,0,平仓 STOP_LOSS LONG 1U PnL=-8176.00
2026-03-17,LH,ENTRY,SHORT,1,10814.0,0.0,0,1,开仓 SHORT 1U@10814.0 vol=1
2026-03-18,LH,ADD_ON,SHORT,1,10664.0,0.0,1,2,加仓 +1U@10664.0 vol=1
2026-03-19,LH,ADD_ON,SHORT,1,10484.0,0.0,2,3,加仓 +1U@10484.0 vol=1
2026-04-17,LH,STOP_LOSS,SHORT,3,11150.0,35712.0,3,0,平仓 STOP_LOSS SHORT 3U PnL=35712.00
