date,total_equity,cash,unrealized_pnl,daily_return,cumulative_return,position_lots
2019-10-21,1000000.0,1000000.0,0.0,,0.0,0
2019-10-22,1000000.0,1000000.0,0.0,0.0,0.0,0
2019-10-23,1000400.0,1000000.0,400.0,0.00039999999999995595,0.00039999999999995595,5
2019-10-24,1000000.0,1000000.0,-0.0,-0.0003998400639744215,0.0,5
2019-10-25,1000300.0,1000000.0,300.0,0.00029999999999996696,0.00029999999999996696,5
2019-10-28,999800.0,1000000.0,-200.0,-0.0004998500449865384,-0.00019999999999997797,5
2019-10-29,999700.0,1000000.0,-300.0,-0.00010002000400077815,-0.00029999999999996696,5
2019-10-30,999300.0,1000000.0,-700.0,-0.00040012003601075374,-0.0007000000000000339,5
2019-10-31,999700.0,1000000.0,-300.0,0.0004002801961373592,-0.00029999999999996696,5
2019-11-01,999600.0,1000000.0,-400.0,-0.00010003000900271619,-0.00039999999999995595,5
2019-11-04,1000100.0,1000000.0,100.0,0.0005002000800320427,9.999999999998899e-05,5
2019-11-05,998100.0,1000000.0,-1900.0,-0.0019998000199979993,-0.0019000000000000128,5
2019-11-06,1000000.0,1000000.0,-0.0,0.001903616872056979,0.0,5
2019-11-07,1001500.0,1000000.0,1500.0,0.0015000000000000568,0.0015000000000000568,5
2019-11-08,1007240.0,1000000.0,7240.0,0.0057314028956565455,0.007239999999999913,11
2019-11-11,1009860.0,1000000.0,9860.0,0.002601167546959937,0.00985999999999998,17
2019-11-12,1006460.0,1000000.0,6460.0,-0.0033668033192719715,0.00645999999999991,17
2019-11-13,1005440.0,1000000.0,5440.0,-0.0010134530930191454,0.005439999999999889,17
2019-11-14,1010200.0,1000000.0,10200.0,0.004734245703373663,0.010199999999999987,17
2019-11-15,1006120.0,1000000.0,6120.0,-0.004038804197188717,0.006119999999999903,17
2019-11-18,1020400.0,1000000.0,20400.0,0.014193137995467842,0.020399999999999974,17
2019-11-19,1020740.0,1000000.0,20740.0,0.00033320266562131273,0.02073999999999998,17
2019-11-20,1021760.0,1000000.0,21760.0,0.0009992750357583624,0.02176,17
2019-11-21,1022100.0,1000000.0,22100.0,0.0003327591606638869,0.02210000000000001,17
2019-11-22,1013940.0,1000000.0,13940.0,-0.007983563252128012,0.013940000000000063,17
2019-11-25,1001700.0,1000000.0,1700.0,-0.012071720220131366,0.0017000000000000348,17
2019-11-26,1003400.0,1000000.0,3400.0,0.001697114904662067,0.0034000000000000696,17
2019-11-27,997280.0,1000000.0,-2720.0,-0.006099262507474612,-0.0027199999999999447,17
2019-11-28,996260.0,996260.0,0.0,-0.0010227819669501592,-0.0037399999999999656,0
2019-11-29,996260.0,996260.0,0.0,0.0,-0.0037399999999999656,0
2019-12-02,996260.0,996260.0,0.0,0.0,-0.0037399999999999656,0
2019-12-03,996260.0,996260.0,0.0,0.0,-0.0037399999999999656,0
2019-12-04,996260.0,996260.0,0.0,0.0,-0.0037399999999999656,0
2019-12-05,996260.0,996260.0,0.0,0.0,-0.0037399999999999656,0
2019-12-06,996260.0,996260.0,0.0,0.0,-0.0037399999999999656,0
2019-12-09,996260.0,996260.0,0.0,0.0,-0.0037399999999999656,0
2019-12-10,996260.0,996260.0,0.0,0.0,-0.0037399999999999656,0
2019-12-11,996260.0,996260.0,0.0,0.0,-0.0037399999999999656,0
2019-12-12,996260.0,996260.0,0.0,0.0,-0.0037399999999999656,0
2019-12-13,996260.0,996260.0,0.0,0.0,-0.0037399999999999656,0
2019-12-16,996260.0,996260.0,0.0,0.0,-0.0037399999999999656,0
2019-12-17,996260.0,996260.0,0.0,0.0,-0.0037399999999999656,0
2019-12-18,996260.0,996260.0,0.0,0.0,-0.0037399999999999656,0
2019-12-19,996260.0,996260.0,0.0,0.0,-0.0037399999999999656,0
2019-12-20,996260.0,996260.0,0.0,0.0,-0.0037399999999999656,0
2019-12-23,996260.0,996260.0,0.0,0.0,-0.0037399999999999656,0
2019-12-24,996260.0,996260.0,0.0,0.0,-0.0037399999999999656,0
2019-12-25,996260.0,996260.0,0.0,0.0,-0.0037399999999999656,0
2019-12-26,996260.0,996260.0,0.0,0.0,-0.0037399999999999656,0
2019-12-27,996260.0,996260.0,0.0,0.0,-0.0037399999999999656,0
2019-12-30,996260.0,996260.0,0.0,0.0,-0.0037399999999999656,0
2019-12-31,996260.0,996260.0,0.0,0.0,-0.0037399999999999656,0
2020-01-02,996260.0,996260.0,0.0,0.0,-0.0037399999999999656,0
2020-01-03,996260.0,996260.0,0.0,0.0,-0.0037399999999999656,0
2020-01-06,996260.0,996260.0,0.0,0.0,-0.0037399999999999656,0
2020-01-07,996260.0,996260.0,0.0,0.0,-0.0037399999999999656,0
2020-01-08,996260.0,996260.0,0.0,0.0,-0.0037399999999999656,0
2020-01-09,996260.0,996260.0,0.0,0.0,-0.0037399999999999656,0
2020-01-10,996260.0,996260.0,0.0,0.0,-0.0037399999999999656,0
2020-01-13,996260.0,996260.0,0.0,0.0,-0.0037399999999999656,0
2020-01-14,996260.0,996260.0,0.0,0.0,-0.0037399999999999656,0
2020-01-15,996260.0,996260.0,0.0,0.0,-0.0037399999999999656,0
2020-01-16,996260.0,996260.0,0.0,0.0,-0.0037399999999999656,0
2020-01-17,996260.0,996260.0,0.0,0.0,-0.0037399999999999656,0
2020-01-20,996260.0,996260.0,0.0,0.0,-0.0037399999999999656,0
2020-01-21,996260.0,996260.0,0.0,0.0,-0.0037399999999999656,0
2020-01-22,996260.0,996260.0,0.0,0.0,-0.0037399999999999656,0
2020-01-23,996260.0,996260.0,0.0,0.0,-0.0037399999999999656,0
2020-02-03,996260.0,996260.0,0.0,0.0,-0.0037399999999999656,0
2020-02-04,996260.0,996260.0,0.0,0.0,-0.0037399999999999656,0
2020-02-05,996260.0,996260.0,0.0,0.0,-0.0037399999999999656,0
2020-02-06,996260.0,996260.0,0.0,0.0,-0.0037399999999999656,0
2020-02-07,996260.0,996260.0,0.0,0.0,-0.0037399999999999656,0
2020-02-10,996260.0,996260.0,0.0,0.0,-0.0037399999999999656,0
2020-02-11,996260.0,996260.0,0.0,0.0,-0.0037399999999999656,0
2020-02-12,996260.0,996260.0,0.0,0.0,-0.0037399999999999656,0
2020-02-13,996260.0,996260.0,0.0,0.0,-0.0037399999999999656,0
2020-02-14,996260.0,996260.0,0.0,0.0,-0.0037399999999999656,0
2020-02-17,996260.0,996260.0,0.0,0.0,-0.0037399999999999656,0
2020-02-18,996260.0,996260.0,0.0,0.0,-0.0037399999999999656,0
2020-02-19,996260.0,996260.0,0.0,0.0,-0.0037399999999999656,0
2020-02-20,996260.0,996260.0,0.0,0.0,-0.0037399999999999656,0
2020-02-21,996260.0,996260.0,0.0,0.0,-0.0037399999999999656,0
2020-02-24,996260.0,996260.0,0.0,0.0,-0.0037399999999999656,0
2020-02-25,997060.0,996260.0,800.0,0.0008030032320880398,-0.0029400000000000537,4
2020-02-26,995460.0,996260.0,-800.0,-0.001604717870539396,-0.0045399999999999885,4
2020-02-27,992660.0,996260.0,-3600.0,-0.0028127699756895774,-0.007340000000000013,4
2020-02-28,992260.0,996260.0,-4000.0,-0.00040295770958842514,-0.007739999999999969,4
2020-03-02,993700.0,996260.0,-2560.0,0.0014512325398585713,-0.006299999999999972,4
2020-03-03,994500.0,996260.0,-1760.0,0.0008050719533059247,-0.005499999999999949,4
2020-03-04,997620.0,996260.0,1360.0,0.0031372549019608176,-0.0023800000000000487,4
2020-03-05,996180.0,996260.0,-80.0,-0.00144343537619529,-0.0038200000000000456,8
2020-03-06,998900.0,996260.0,2640.0,0.0027304302435302574,-0.0010999999999999899,8
2020-03-09,986740.0,996260.0,-9520.0,-0.012173390729802835,-0.01326000000000005,12
2020-03-10,988180.0,996260.0,-8080.0,0.0014593509941829286,-0.011820000000000053,12
2020-03-11,984580.0,996260.0,-11680.0,-0.0036430609807929226,-0.01541999999999999,12
2020-03-12,977860.0,996260.0,-18400.0,-0.006825245282252368,-0.02214000000000005,12
2020-03-13,974500.0,974500.0,0.0,-0.0034360746937189823,-0.025499999999999967,0
2020-03-16,974500.0,974500.0,0.0,0.0,-0.025499999999999967,0
2020-03-17,974500.0,974500.0,0.0,0.0,-0.025499999999999967,0
2020-03-18,974500.0,974500.0,0.0,0.0,-0.025499999999999967,0
2020-03-19,974500.0,974500.0,0.0,0.0,-0.025499999999999967,0
2020-03-20,974500.0,974500.0,0.0,0.0,-0.025499999999999967,0
2020-03-23,974500.0,974500.0,0.0,0.0,-0.025499999999999967,0
2020-03-24,974500.0,974500.0,0.0,0.0,-0.025499999999999967,0
2020-03-25,974500.0,974500.0,0.0,0.0,-0.025499999999999967,0
2020-03-26,974500.0,974500.0,0.0,0.0,-0.025499999999999967,0
2020-03-27,974500.0,974500.0,0.0,0.0,-0.025499999999999967,0
2020-03-30,974500.0,974500.0,0.0,0.0,-0.025499999999999967,0
2020-03-31,975040.0,974500.0,540.0,0.0005541303232425854,-0.024959999999999982,3
2020-04-01,973960.0,974500.0,-540.0,-0.0011076468657695848,-0.026039999999999952,3
2020-04-02,973720.0,974500.0,-780.0,-0.00024641669062386296,-0.02627999999999997,3
2020-04-03,973300.0,974500.0,-1200.0,-0.0004313354968573657,-0.026699999999999946,3
2020-04-07,969760.0,974500.0,-4740.0,-0.0036371108599609903,-0.030240000000000045,3
2020-04-08,971020.0,974500.0,-3480.0,0.00129929054611444,-0.028980000000000006,3
2020-04-09,976780.0,974500.0,2280.0,0.005931906654857766,-0.02322000000000002,3
2020-04-10,975340.0,974500.0,840.0,-0.0014742316591248583,-0.024660000000000015,9
2020-04-13,976240.0,974500.0,1740.0,0.0009227551417967383,-0.023760000000000003,9
2020-04-14,977680.0,974500.0,3180.0,0.0014750471195608128,-0.022320000000000007,9
2020-04-15,980020.0,974500.0,5520.0,0.0023934211602978372,-0.019979999999999998,9
2020-04-16,980020.0,974500.0,5520.0,0.0,-0.019979999999999998,9
2020-04-17,981640.0,974500.0,7140.0,0.001653027489235015,-0.018360000000000043,9
2020-04-20,978220.0,974500.0,3720.0,-0.003483965608573447,-0.02178000000000002,9
2020-04-21,983980.0,974500.0,9480.0,0.005888245997832886,-0.016020000000000034,9
2020-04-22,986140.0,974500.0,11640.0,0.00219516656842611,-0.013859999999999983,9
2020-04-23,982360.0,974500.0,7860.0,-0.003833127142190751,-0.01763999999999999,9
2020-04-24,985420.0,974500.0,10920.0,0.0031149476770226947,-0.014580000000000037,9
2020-04-27,983800.0,974500.0,9300.0,-0.0016439690690264186,-0.016199999999999992,9
2020-04-28,989560.0,974500.0,15060.0,0.0058548485464524624,-0.010440000000000005,9
2020-04-29,988480.0,974500.0,13980.0,-0.0010913941549779427,-0.011519999999999975,9
2020-04-30,986500.0,974500.0,12000.0,-0.0020030754289414032,-0.013499999999999956,9
2020-05-06,986680.0,974500.0,12180.0,0.00018246325392801133,-0.013319999999999999,9
2020-05-07,986140.0,974500.0,11640.0,-0.0005472899014877797,-0.013859999999999983,9
2020-05-08,988120.0,974500.0,13620.0,0.002007828503052256,-0.011880000000000002,9
2020-05-11,987580.0,974500.0,13080.0,-0.0005464923288669432,-0.012419999999999987,9
2020-05-12,983080.0,974500.0,8580.0,-0.004556592883614541,-0.016920000000000046,9
2020-05-13,983620.0,974500.0,9120.0,0.0005492940554177039,-0.01637999999999995,9
2020-05-14,983080.0,974500.0,8580.0,-0.0005489924971024962,-0.016920000000000046,9
2020-05-15,980740.0,974500.0,6240.0,-0.0023802742401431987,-0.019260000000000055,9
2020-05-18,981820.0,974500.0,7320.0,0.0011012092909434834,-0.018179999999999974,9
2020-05-19,985420.0,974500.0,10920.0,0.003666659876555789,-0.014580000000000037,9
2020-05-20,983260.0,974500.0,8760.0,-0.0021919587587019285,-0.016739999999999977,9
2020-05-21,983080.0,974500.0,8580.0,-0.00018306449972538275,-0.016920000000000046,9
2020-05-22,984340.0,974500.0,9840.0,0.0012816861293079018,-0.015660000000000007,9
2020-05-25,982000.0,974500.0,7500.0,-0.0023772273807830535,-0.018000000000000016,9
2020-05-26,980920.0,980920.0,0.0,-0.0010997963340122485,-0.019079999999999986,0
2020-05-27,980920.0,980920.0,0.0,0.0,-0.019079999999999986,0
2020-05-28,980920.0,980920.0,0.0,0.0,-0.019079999999999986,0
2020-05-29,980920.0,980920.0,0.0,0.0,-0.019079999999999986,0
2020-06-01,980920.0,980920.0,0.0,0.0,-0.019079999999999986,0
2020-06-02,980920.0,980920.0,0.0,0.0,-0.019079999999999986,0
2020-06-03,980920.0,980920.0,0.0,0.0,-0.019079999999999986,0
2020-06-04,980920.0,980920.0,0.0,0.0,-0.019079999999999986,0
2020-06-05,980920.0,980920.0,0.0,0.0,-0.019079999999999986,0
2020-06-08,980920.0,980920.0,0.0,0.0,-0.019079999999999986,0
2020-06-09,980920.0,980920.0,0.0,0.0,-0.019079999999999986,0
2020-06-10,980920.0,980920.0,0.0,0.0,-0.019079999999999986,0
2020-06-11,980920.0,980920.0,0.0,0.0,-0.019079999999999986,0
2020-06-12,980920.0,980920.0,0.0,0.0,-0.019079999999999986,0
2020-06-15,980920.0,980920.0,0.0,0.0,-0.019079999999999986,0
2020-06-16,980920.0,980920.0,0.0,0.0,-0.019079999999999986,0
2020-06-17,980920.0,980920.0,0.0,0.0,-0.019079999999999986,0
2020-06-18,980920.0,980920.0,0.0,0.0,-0.019079999999999986,0
2020-06-19,980920.0,980920.0,0.0,0.0,-0.019079999999999986,0
2020-06-22,980920.0,980920.0,0.0,0.0,-0.019079999999999986,0
2020-06-23,980920.0,980920.0,0.0,0.0,-0.019079999999999986,0
2020-06-24,980920.0,980920.0,0.0,0.0,-0.019079999999999986,0
2020-06-29,980920.0,980920.0,0.0,0.0,-0.019079999999999986,0
2020-06-30,980920.0,980920.0,0.0,0.0,-0.019079999999999986,0
2020-07-01,980920.0,980920.0,0.0,0.0,-0.019079999999999986,0
2020-07-02,980920.0,980920.0,0.0,0.0,-0.019079999999999986,0
2020-07-03,980920.0,980920.0,0.0,0.0,-0.019079999999999986,0
2020-07-06,980920.0,980920.0,0.0,0.0,-0.019079999999999986,0
2020-07-07,980920.0,980920.0,0.0,0.0,-0.019079999999999986,0
2020-07-08,980920.0,980920.0,0.0,0.0,-0.019079999999999986,0
2020-07-09,980920.0,980920.0,0.0,0.0,-0.019079999999999986,0
2020-07-10,980920.0,980920.0,0.0,0.0,-0.019079999999999986,0
2020-07-13,980920.0,980920.0,0.0,0.0,-0.019079999999999986,0
2020-07-14,980920.0,980920.0,0.0,0.0,-0.019079999999999986,0
2020-07-15,980920.0,980920.0,0.0,0.0,-0.019079999999999986,0
2020-07-16,980920.0,980920.0,0.0,0.0,-0.019079999999999986,0
2020-07-17,980920.0,980920.0,0.0,0.0,-0.019079999999999986,0
2020-07-20,980920.0,980920.0,0.0,0.0,-0.019079999999999986,0
2020-07-21,980920.0,980920.0,0.0,0.0,-0.019079999999999986,0
2020-07-22,980920.0,980920.0,0.0,0.0,-0.019079999999999986,0
2020-07-23,980920.0,980920.0,0.0,0.0,-0.019079999999999986,0
2020-07-24,981560.0,980920.0,640.0,0.0006524487216081898,-0.018440000000000012,4
2020-07-27,980280.0,980920.0,-640.0,-0.0013040466196666545,-0.01971999999999996,4
2020-07-28,975560.0,980920.0,-5360.0,-0.0048149508303749755,-0.024440000000000017,4
2020-07-29,978520.0,978520.0,0.0,0.003034154741891726,-0.021480000000000055,0
2020-07-30,978520.0,978520.0,0.0,0.0,-0.021480000000000055,0
2020-07-31,978520.0,978520.0,0.0,0.0,-0.021480000000000055,0
2020-08-03,978520.0,978520.0,0.0,0.0,-0.021480000000000055,0
2020-08-04,979420.0,978520.0,900.0,0.0009197563667580066,-0.020580000000000043,3
2020-08-05,979480.0,978520.0,960.0,6.126074615586674e-05,-0.020519999999999983,3
2020-08-06,979240.0,978520.0,720.0,-0.00024502797402703447,-0.02076,3
2020-08-07,981760.0,978520.0,3240.0,0.0025734242882236025,-0.018240000000000034,3
2020-08-10,972080.0,978520.0,-6440.0,-0.00985984354628422,-0.027919999999999945,7
2020-08-11,968720.0,978520.0,-9800.0,-0.003456505637396079,-0.031279999999999974,7
2020-08-12,965360.0,978520.0,-13160.0,-0.003468494508217068,-0.034640000000000004,7
2020-08-13,965780.0,978520.0,-12740.0,0.0004350708543963133,-0.03422000000000003,7
2020-08-14,962000.0,978520.0,-16520.0,-0.0039139348505871085,-0.038000000000000034,7
2020-08-17,958640.0,978520.0,-19880.0,-0.0034927234927234485,-0.04135999999999995,7
2020-08-18,958780.0,958780.0,0.0,0.0001460402236501679,-0.041220000000000034,0
2020-08-19,958780.0,958780.0,0.0,0.0,-0.041220000000000034,0
2020-08-20,958780.0,958780.0,0.0,0.0,-0.041220000000000034,0
2020-08-21,958780.0,958780.0,0.0,0.0,-0.041220000000000034,0
2020-08-24,958780.0,958780.0,0.0,0.0,-0.041220000000000034,0
2020-08-25,958780.0,958780.0,0.0,0.0,-0.041220000000000034,0
2020-08-26,958780.0,958780.0,0.0,0.0,-0.041220000000000034,0
2020-08-27,958780.0,958780.0,0.0,0.0,-0.041220000000000034,0
2020-08-28,958780.0,958780.0,0.0,0.0,-0.041220000000000034,0
2020-08-31,958780.0,958780.0,0.0,0.0,-0.041220000000000034,0
2020-09-01,958780.0,958780.0,0.0,0.0,-0.041220000000000034,0
2020-09-02,958780.0,958780.0,0.0,0.0,-0.041220000000000034,0
2020-09-03,958780.0,958780.0,0.0,0.0,-0.041220000000000034,0
2020-09-04,958780.0,958780.0,0.0,0.0,-0.041220000000000034,0
2020-09-07,958780.0,958780.0,0.0,0.0,-0.041220000000000034,0
2020-09-08,958780.0,958780.0,0.0,0.0,-0.041220000000000034,0
2020-09-09,958780.0,958780.0,0.0,0.0,-0.041220000000000034,0
2020-09-10,958780.0,958780.0,0.0,0.0,-0.041220000000000034,0
2020-09-11,958780.0,958780.0,0.0,0.0,-0.041220000000000034,0
2020-09-14,958780.0,958780.0,0.0,0.0,-0.041220000000000034,0
2020-09-15,958780.0,958780.0,0.0,0.0,-0.041220000000000034,0
2020-09-16,958780.0,958780.0,0.0,0.0,-0.041220000000000034,0
2020-09-17,958780.0,958780.0,0.0,0.0,-0.041220000000000034,0
2020-09-18,958780.0,958780.0,0.0,0.0,-0.041220000000000034,0
2020-09-21,958780.0,958780.0,0.0,0.0,-0.041220000000000034,0
