date,symbol,trade_type,direction,volume,price,pnl,units_before,units_after,remark
2024-09-05,UR,ADD_ON,SHORT,3,1824.0,0.0,2,3,加仓 +1U@1824.0 vol=3
2024-10-08,UR,STOP_LOSS,SHORT,8,1937.0,-15540.0,3,0,平仓 STOP_LOSS SHORT 3U PnL=-15540.00
2024-12-09,UR,ENTRY,SHORT,4,1727.0,0.0,0,1,开仓 SHORT 1U@1727.0 vol=4
2024-12-19,UR,ADD_ON,SHORT,8,1701.0,0.0,1,3,加仓 +2U@1701.0 vol=8
2025-01-20,UR,STOP_LOSS,SHORT,12,1728.0,-4400.0,3,0,平仓 STOP_LOSS SHORT 3U PnL=-4400.00
2025-02-17,UR,ENTRY,LONG,3,1854.0,0.0,0,1,开仓 LONG 1U@1854.0 vol=3
2025-03-12,UR,STOP_LOSS,LONG,3,1755.0,-5940.0,1,0,平仓 STOP_LOSS LONG 1U PnL=-5940.00
2025-03-27,UR,ENTRY,LONG,3,1898.0,0.0,0,1,开仓 LONG 1U@1898.0 vol=3
2025-04-02,UR,ADD_ON,LONG,3,1918.0,0.0,1,2,加仓 +1U@1918.0 vol=3
2025-04-09,UR,STOP_LOSS,LONG,6,1788.0,-14400.0,2,0,平仓 STOP_LOSS LONG 2U PnL=-14400.00
2025-06-11,UR,ENTRY,SHORT,3,1677.0,0.0,0,1,开仓 SHORT 1U@1677.0 vol=3
2025-06-13,UR,ADD_ON,SHORT,6,1653.0,0.0,1,3,加仓 +2U@1653.0 vol=6
2025-06-18,UR,STOP_LOSS,SHORT,9,1794.0,-23940.0,3,0,平仓 STOP_LOSS SHORT 3U PnL=-23940.00
2025-07-22,UR,ENTRY,LONG,3,1821.0,0.0,0,1,开仓 LONG 1U@1821.0 vol=3
2025-07-29,UR,STOP_LOSS,LONG,3,1730.0,-5460.0,1,0,平仓 STOP_LOSS LONG 1U PnL=-5460.00
2025-09-11,UR,ENTRY,SHORT,4,1667.0,0.0,0,1,开仓 SHORT 1U@1667.0 vol=4
2025-10-10,UR,ADD_ON,SHORT,10,1609.0,0.0,1,3,加仓 +2U@1609.0 vol=10
2025-11-07,UR,STOP_LOSS,SHORT,14,1667.0,-11600.0,3,0,平仓 STOP_LOSS SHORT 3U PnL=-11600.00
2025-12-04,UR,ENTRY,LONG,4,1696.0,0.0,0,1,开仓 LONG 1U@1696.0 vol=4
2025-12-10,UR,STOP_LOSS,LONG,4,1650.0,-3680.0,1,0,平仓 STOP_LOSS LONG 1U PnL=-3680.00
2026-01-06,UR,ENTRY,LONG,4,1773.0,0.0,0,1,开仓 LONG 1U@1773.0 vol=4
2026-01-08,UR,ADD_ON,LONG,4,1782.0,0.0,1,2,加仓 +1U@1782.0 vol=4
2026-01-15,UR,ADD_ON,LONG,4,1815.0,0.0,2,3,加仓 +1U@1815.0 vol=4
2026-04-10,UR,STOP_LOSS,LONG,12,1835.0,-15840.0,3,0,平仓 STOP_LOSS LONG 3U PnL=-15840.00
2026-04-28,UR,ENTRY,LONG,3,2060.0,0.0,0,1,开仓 LONG 1U@2060.0 vol=3
2026-05-08,UR,FORCE_CLOSE,LONG,3,1923.0,-8220.0,1,0,平仓 FORCE_CLOSE LONG 1U PnL=-8220.00
