date,symbol,trade_type,direction,volume,price,pnl,units_before,units_after,remark
2024-09-03,M,STOP_LOSS,SHORT,12,3032.0,32800.0,3,0,平仓 STOP_LOSS SHORT 3U PnL=32800.00
2024-10-08,M,ENTRY,LONG,3,3101.0,0.0,0,1,开仓 LONG 1U@3101.0 vol=3
2024-10-18,M,STOP_LOSS,LONG,3,2957.0,-4320.0,1,0,平仓 STOP_LOSS LONG 1U PnL=-4320.00
2024-11-25,M,ENTRY,SHORT,3,2768.0,0.0,0,1,开仓 SHORT 1U@2768.0 vol=3
2024-12-05,M,ADD_ON,SHORT,8,2703.0,0.0,1,3,加仓 +2U@2703.0 vol=8
2025-01-02,M,STOP_LOSS,SHORT,11,2722.0,-140.0,3,0,平仓 STOP_LOSS SHORT 3U PnL=-140.00
2025-01-22,M,ENTRY,LONG,4,2850.0,0.0,0,1,开仓 LONG 1U@2850.0 vol=4
2025-02-06,M,ADD_ON,LONG,8,2930.0,0.0,1,3,加仓 +2U@2930.0 vol=8
2025-03-13,M,STOP_LOSS,LONG,12,2829.0,-8920.0,3,0,平仓 STOP_LOSS LONG 3U PnL=-8920.00
2025-06-18,M,ENTRY,LONG,6,3076.0,0.0,0,1,开仓 LONG 1U@3076.0 vol=6
2025-06-27,M,STOP_LOSS,LONG,6,2940.0,-8160.0,1,0,平仓 STOP_LOSS LONG 1U PnL=-8160.00
2025-08-14,M,ENTRY,LONG,5,3171.0,0.0,0,1,开仓 LONG 1U@3171.0 vol=5
2025-08-28,M,STOP_LOSS,LONG,5,3043.0,-6400.0,1,0,平仓 STOP_LOSS LONG 1U PnL=-6400.00
2025-10-15,M,ENTRY,SHORT,5,2902.0,0.0,0,1,开仓 SHORT 1U@2902.0 vol=5
2025-10-20,M,ADD_ON,SHORT,5,2867.0,0.0,1,2,加仓 +1U@2867.0 vol=5
2025-10-30,M,STOP_LOSS,SHORT,10,2970.0,-8550.0,2,0,平仓 STOP_LOSS SHORT 2U PnL=-8550.00
2025-11-17,M,ENTRY,LONG,5,3092.0,0.0,0,1,开仓 LONG 1U@3092.0 vol=5
2025-12-08,M,STOP_LOSS,LONG,5,2821.0,-3400.0,1,0,平仓 STOP_LOSS LONG 1U PnL=-3400.00
2026-03-09,M,ENTRY,LONG,6,2932.0,0.0,0,1,开仓 LONG 1U@2932.0 vol=6
2026-03-10,M,ADD_ON,LONG,10,2987.0,0.0,1,3,加仓 +2U@2987.0 vol=10
2026-04-01,M,STOP_LOSS,LONG,16,2918.0,-7740.0,3,0,平仓 STOP_LOSS LONG 3U PnL=-7740.00
