date,symbol,trade_type,direction,volume,price,pnl,units_before,units_after,remark
2023-07-10,TA,ENTRY,LONG,4,5748.0,0.0,0,1,开仓 LONG 1U@5748.0 vol=4
2023-07-12,TA,ADD_ON,LONG,4,5856.0,0.0,1,2,加仓 +1U@5856.0 vol=4
2023-07-13,TA,ADD_ON,LONG,4,5920.0,0.0,2,3,加仓 +1U@5920.0 vol=4
2023-08-15,TA,STOP_LOSS,LONG,12,5756.0,-5120.0,3,0,平仓 STOP_LOSS LONG 3U PnL=-5120.00
2023-08-31,TA,ENTRY,LONG,4,6136.0,0.0,0,1,开仓 LONG 1U@6136.0 vol=4
2023-09-13,TA,ADD_ON,LONG,6,6332.0,0.0,1,3,加仓 +2U@6332.0 vol=6
2023-10-10,TA,STOP_LOSS,LONG,10,5954.0,-14980.0,3,0,平仓 STOP_LOSS LONG 3U PnL=-14980.00
2023-10-24,TA,ENTRY,SHORT,4,5700.0,0.0,0,1,开仓 SHORT 1U@5700.0 vol=4
2023-11-06,TA,STOP_LOSS,SHORT,4,5940.0,-4800.0,1,0,平仓 STOP_LOSS SHORT 1U PnL=-4800.00
2023-12-15,TA,ENTRY,SHORT,4,5590.0,0.0,0,1,开仓 SHORT 1U@5590.0 vol=4
2023-12-21,TA,STOP_LOSS,SHORT,4,5866.0,-5520.0,1,0,平仓 STOP_LOSS SHORT 1U PnL=-5520.00
2024-07-25,TA,ENTRY,SHORT,8,5810.0,0.0,0,1,开仓 SHORT 1U@5810.0 vol=8
2024-07-26,TA,ADD_ON,SHORT,14,5728.0,0.0,1,3,加仓 +2U@5728.0 vol=14
2024-10-09,TA,STOP_LOSS,SHORT,22,5320.0,48160.0,3,0,平仓 STOP_LOSS SHORT 3U PnL=48160.00
2024-11-29,TA,ENTRY,SHORT,5,4772.0,0.0,0,1,开仓 SHORT 1U@4772.0 vol=5
2024-12-06,TA,ADD_ON,SHORT,5,4728.0,0.0,1,2,加仓 +1U@4728.0 vol=5
2024-12-10,TA,ADD_ON,SHORT,5,4712.0,0.0,2,3,加仓 +1U@4712.0 vol=5
2024-12-17,TA,STOP_LOSS,SHORT,15,5010.0,-20450.0,3,0,平仓 STOP_LOSS SHORT 3U PnL=-20450.00
2025-01-14,TA,ENTRY,LONG,4,5158.0,0.0,0,1,开仓 LONG 1U@5158.0 vol=4
2025-01-17,TA,ADD_ON,LONG,10,5276.0,0.0,1,3,加仓 +2U@5276.0 vol=10
2025-01-27,TA,STOP_LOSS,LONG,14,5028.0,-15000.0,3,0,平仓 STOP_LOSS LONG 3U PnL=-15000.00
2025-03-06,TA,ENTRY,SHORT,5,4860.0,0.0,0,1,开仓 SHORT 1U@4860.0 vol=5
2025-03-12,TA,ADD_ON,SHORT,5,4798.0,0.0,1,2,加仓 +1U@4798.0 vol=5
2025-03-13,TA,ADD_ON,SHORT,5,4748.0,0.0,2,3,加仓 +1U@4748.0 vol=5
2025-03-28,TA,STOP_LOSS,SHORT,15,4940.0,-10350.0,3,0,平仓 STOP_LOSS SHORT 3U PnL=-10350.00
2025-04-09,TA,ENTRY,SHORT,4,4310.0,0.0,0,1,开仓 SHORT 1U@4310.0 vol=4
2025-04-10,TA,ADD_ON,SHORT,8,4036.0,0.0,1,3,加仓 +2U@4036.0 vol=8
2025-05-08,TA,STOP_LOSS,SHORT,12,4448.0,-19240.0,3,0,平仓 STOP_LOSS SHORT 3U PnL=-19240.00
2025-06-20,TA,ENTRY,LONG,3,5002.0,0.0,0,1,开仓 LONG 1U@5002.0 vol=3
2025-07-07,TA,STOP_LOSS,LONG,3,4700.0,-4530.0,1,0,平仓 STOP_LOSS LONG 1U PnL=-4530.00
2025-09-22,TA,ENTRY,SHORT,7,4608.0,0.0,0,1,开仓 SHORT 1U@4608.0 vol=7
2025-09-24,TA,ADD_ON,SHORT,7,4574.0,0.0,1,2,加仓 +1U@4574.0 vol=7
2025-10-13,TA,ADD_ON,SHORT,7,4506.0,0.0,2,3,加仓 +1U@4506.0 vol=7
2025-10-28,TA,STOP_LOSS,SHORT,21,4616.0,-5600.0,3,0,平仓 STOP_LOSS SHORT 3U PnL=-5600.00
2025-12-02,TA,ENTRY,LONG,5,4750.0,0.0,0,1,开仓 LONG 1U@4750.0 vol=5
2025-12-22,TA,ADD_ON,LONG,12,4902.0,0.0,1,3,加仓 +2U@4902.0 vol=12
2026-04-14,TA,STOP_LOSS,LONG,17,6286.0,121440.0,3,0,平仓 STOP_LOSS LONG 3U PnL=121440.00
