date,symbol,trade_type,direction,volume,price,pnl,units_before,units_after,remark
2025-06-09,AG,ENTRY,LONG,1,8848.0,0.0,0,1,开仓 LONG 1U@8848.0 vol=1
2025-06-19,AG,ADD_ON,LONG,2,9009.0,0.0,1,3,加仓 +2U@9009.0 vol=2
2025-07-03,AG,STOP_LOSS,LONG,3,8784.0,-7710.0,3,0,平仓 STOP_LOSS LONG 3U PnL=-7710.00
2025-07-15,AG,ENTRY,LONG,1,9179.0,0.0,0,1,开仓 LONG 1U@9179.0 vol=1
2025-07-21,AG,ADD_ON,LONG,1,9289.0,0.0,1,2,加仓 +1U@9289.0 vol=1
2025-07-23,AG,ADD_ON,LONG,1,9445.0,0.0,2,3,加仓 +1U@9445.0 vol=1
2025-08-01,AG,STOP_LOSS,LONG,3,8938.0,-16485.0,3,0,平仓 STOP_LOSS LONG 3U PnL=-16485.00
2025-09-15,AG,ENTRY,LONG,1,10018.0,0.0,0,1,开仓 LONG 1U@10018.0 vol=1
2025-09-17,AG,ADD_ON,LONG,1,10131.0,0.0,1,2,加仓 +1U@10131.0 vol=1
2025-09-23,AG,ADD_ON,LONG,1,10278.0,0.0,2,3,加仓 +1U@10278.0 vol=1
2025-10-29,AG,STOP_LOSS,LONG,3,11030.0,39945.0,3,0,平仓 STOP_LOSS LONG 3U PnL=39945.00
2025-11-14,AG,ENTRY,LONG,1,12579.0,0.0,0,1,开仓 LONG 1U@12579.0 vol=1
2025-12-02,AG,ADD_ON,LONG,2,13306.0,0.0,1,3,加仓 +2U@13306.0 vol=2
2026-02-03,AG,STOP_LOSS,LONG,3,21992.0,401775.0,3,0,平仓 STOP_LOSS LONG 3U PnL=401775.00
2026-03-20,AG,ENTRY,SHORT,1,16717.0,0.0,0,1,开仓 SHORT 1U@16717.0 vol=1
2026-03-24,AG,ADD_ON,SHORT,1,16999.0,0.0,1,2,加仓 +1U@16999.0 vol=1
2026-04-14,AG,STOP_LOSS,SHORT,2,18327.0,-44070.0,2,0,平仓 STOP_LOSS SHORT 2U PnL=-44070.00
