date,symbol,trade_type,direction,volume,price,pnl,units_before,units_after,remark
2021-03-09,JD,STOP_LOSS,LONG,3,4381.0,-4770.0,1,0,平仓 STOP_LOSS LONG 1U PnL=-4770.00
2021-04-01,JD,ENTRY,SHORT,3,4257.0,0.0,0,1,开仓 SHORT 1U@4257.0 vol=3
2021-04-12,JD,ADD_ON,SHORT,8,4220.0,0.0,1,3,加仓 +2U@4220.0 vol=8
2021-04-19,JD,STOP_LOSS,SHORT,11,4984.0,-14680.0,3,0,平仓 STOP_LOSS SHORT 3U PnL=-14680.00
2021-07-14,JD,ENTRY,SHORT,5,4586.0,0.0,0,1,开仓 SHORT 1U@4586.0 vol=5
2021-07-26,JD,ADD_ON,SHORT,10,4538.0,0.0,1,3,加仓 +2U@4538.0 vol=10
2021-09-24,JD,STOP_LOSS,SHORT,15,4443.0,8325.0,3,0,平仓 STOP_LOSS SHORT 3U PnL=8325.00
2021-10-25,JD,ENTRY,LONG,5,4741.0,0.0,0,1,开仓 LONG 1U@4741.0 vol=5
2021-11-01,JD,STOP_LOSS,LONG,5,4483.0,-6450.0,1,0,平仓 STOP_LOSS LONG 1U PnL=-6450.00
2021-12-06,JD,ENTRY,SHORT,6,4323.0,0.0,0,1,开仓 SHORT 1U@4323.0 vol=6
2021-12-09,JD,ADD_ON,SHORT,12,4258.0,0.0,1,3,加仓 +2U@4258.0 vol=12
2022-01-28,JD,STOP_LOSS,SHORT,18,4197.0,7440.0,3,0,平仓 STOP_LOSS SHORT 3U PnL=7440.00
2022-02-11,JD,ENTRY,LONG,7,4275.0,0.0,0,1,开仓 LONG 1U@4275.0 vol=7
2022-02-25,JD,ADD_ON,LONG,7,4285.0,0.0,1,2,加仓 +1U@4285.0 vol=7
