date,total_equity,cash,unrealized_pnl,daily_return,cumulative_return,position_lots
2020-02-18,1000000.0,1000000.0,0.0,,0.0,0
2020-02-19,1000000.0,1000000.0,0.0,0.0,0.0,0
2020-02-20,1000000.0,1000000.0,0.0,0.0,0.0,0
2020-02-21,1000000.0,1000000.0,0.0,0.0,0.0,0
2020-02-24,1000000.0,1000000.0,0.0,0.0,0.0,0
2020-02-25,1000000.0,1000000.0,0.0,0.0,0.0,0
2020-02-26,1000000.0,1000000.0,0.0,0.0,0.0,0
2020-02-27,1000000.0,1000000.0,0.0,0.0,0.0,0
2020-02-28,1000000.0,1000000.0,0.0,0.0,0.0,0
2020-03-02,1000000.0,1000000.0,0.0,0.0,0.0,0
2020-03-03,1000000.0,1000000.0,0.0,0.0,0.0,0
2020-03-04,1000000.0,1000000.0,0.0,0.0,0.0,0
2020-03-05,1000000.0,1000000.0,0.0,0.0,0.0,0
2020-03-06,1000000.0,1000000.0,0.0,0.0,0.0,0
2020-03-09,1000000.0,1000000.0,0.0,0.0,0.0,0
2020-03-10,999760.0,1000000.0,-240.0,-0.00024000000000001798,-0.00024000000000001798,4
2020-03-11,999520.0,1000000.0,-480.0,-0.00024005761382728252,-0.00048000000000003595,4
2020-03-12,1001120.0,1000000.0,1120.0,0.0016007683688170626,0.0011200000000000099,4
2020-03-13,1001280.0,1000000.0,1280.0,0.00015982100047939873,0.0012799999999999478,8
2020-03-16,1003360.0,1000000.0,3360.0,0.0020773410035155315,0.0033600000000000296,8
2020-03-17,1007280.0,1000000.0,7280.0,0.003906872907032399,0.007279999999999953,12
2020-03-18,1012080.0,1000000.0,12080.0,0.00476530855372892,0.01208000000000009,12
2020-03-19,1018080.0,1000000.0,18080.0,0.0059283851078966165,0.018080000000000096,12
2020-03-20,1015920.0,1000000.0,15920.0,-0.0021216407355021394,0.015919999999999934,12
2020-03-23,1021440.0,1000000.0,21440.0,0.005433498700684991,0.021439999999999904,12
2020-03-24,1022160.0,1000000.0,22160.0,0.0007048872180450694,0.022159999999999958,12
2020-03-25,1023360.0,1000000.0,23360.0,0.001173984503404446,0.023360000000000047,12
2020-03-26,1028880.0,1000000.0,28880.0,0.005393996247654798,0.028880000000000017,12
2020-03-27,1032000.0,1000000.0,32000.0,0.0030324236062515553,0.03200000000000003,12
2020-03-30,1042560.0,1000000.0,42560.0,0.01023255813953483,0.04255999999999993,12
2020-03-31,1036320.0,1000000.0,36320.0,-0.005985267034990804,0.03631999999999991,12
2020-04-01,1034880.0,1000000.0,34880.0,-0.0013895321908290459,0.03488000000000002,12
2020-04-02,1031520.0,1000000.0,31520.0,-0.0032467532467532756,0.03151999999999999,12
2020-04-03,1034880.0,1000000.0,34880.0,0.0032573289902280145,0.03488000000000002,12
2020-04-07,1034640.0,1000000.0,34640.0,-0.0002319109461966784,0.034640000000000004,12
2020-04-08,1034880.0,1000000.0,34880.0,0.0002319647413593362,0.03488000000000002,12
2020-04-09,1031760.0,1000000.0,31760.0,-0.003014842300556597,0.03176000000000001,12
2020-04-10,1037520.0,1000000.0,37520.0,0.005582693649685888,0.03752,12
2020-04-13,1043520.0,1000000.0,43520.0,0.005783021050196568,0.04352,12
2020-04-14,1040640.0,1000000.0,40640.0,-0.002759889604415866,0.04064000000000001,12
2020-04-15,1030800.0,1000000.0,30800.0,-0.009455719557195597,0.03079999999999994,12
2020-04-16,1038720.0,1000000.0,38720.0,0.0076833527357391684,0.03872000000000009,12
2020-04-17,1010640.0,1000000.0,10640.0,-0.0270332717190388,0.010639999999999983,12
2020-04-20,1011120.0,1011120.0,0.0,0.00047494656851099215,0.011120000000000019,0
2020-04-21,1011120.0,1011120.0,0.0,0.0,0.011120000000000019,0
2020-04-22,1011120.0,1011120.0,0.0,0.0,0.011120000000000019,0
2020-04-23,1011120.0,1011120.0,0.0,0.0,0.011120000000000019,0
2020-04-24,1011120.0,1011120.0,0.0,0.0,0.011120000000000019,0
2020-04-27,1011120.0,1011120.0,0.0,0.0,0.011120000000000019,0
2020-04-28,1011120.0,1011120.0,0.0,0.0,0.011120000000000019,0
2020-04-29,1011120.0,1011120.0,0.0,0.0,0.011120000000000019,0
2020-04-30,1011120.0,1011120.0,0.0,0.0,0.011120000000000019,0
2020-05-06,1011120.0,1011120.0,0.0,0.0,0.011120000000000019,0
2020-05-07,1011120.0,1011120.0,0.0,0.0,0.011120000000000019,0
2020-05-08,1011120.0,1011120.0,0.0,0.0,0.011120000000000019,0
2020-05-11,1011120.0,1011120.0,0.0,0.0,0.011120000000000019,0
2020-05-12,1011120.0,1011120.0,0.0,0.0,0.011120000000000019,0
2020-05-13,1011120.0,1011120.0,0.0,0.0,0.011120000000000019,0
2020-05-14,1011120.0,1011120.0,0.0,0.0,0.011120000000000019,0
2020-05-15,1011120.0,1011120.0,0.0,0.0,0.011120000000000019,0
2020-05-18,1011120.0,1011120.0,0.0,0.0,0.011120000000000019,0
2020-05-19,1011120.0,1011120.0,0.0,0.0,0.011120000000000019,0
2020-05-20,1011120.0,1011120.0,0.0,0.0,0.011120000000000019,0
2020-05-21,1011120.0,1011120.0,0.0,0.0,0.011120000000000019,0
2020-05-22,1011120.0,1011120.0,0.0,0.0,0.011120000000000019,0
2020-05-25,1011120.0,1011120.0,0.0,0.0,0.011120000000000019,0
2020-05-26,1011120.0,1011120.0,0.0,0.0,0.011120000000000019,0
2020-05-27,1011120.0,1011120.0,0.0,0.0,0.011120000000000019,0
2020-05-28,1011120.0,1011120.0,0.0,0.0,0.011120000000000019,0
2020-05-29,1011120.0,1011120.0,0.0,0.0,0.011120000000000019,0
