date,symbol,trade_type,direction,volume,price,pnl,units_before,units_after,remark
2022-09-27,P,ENTRY,SHORT,1,7336.0,0.0,0,1,开仓 SHORT 1U@7336.0 vol=1
2022-09-29,P,ADD_ON,SHORT,2,6996.0,0.0,1,3,加仓 +2U@6996.0 vol=2
2022-10-19,P,STOP_LOSS,SHORT,3,7988.0,-26360.0,3,0,平仓 STOP_LOSS SHORT 3U PnL=-26360.00
2022-11-03,P,ENTRY,LONG,1,8480.0,0.0,0,1,开仓 LONG 1U@8480.0 vol=1
2022-11-22,P,STOP_LOSS,LONG,1,7876.0,-6040.0,1,0,平仓 STOP_LOSS LONG 1U PnL=-6040.00
2023-02-27,P,ENTRY,LONG,1,8318.0,0.0,0,1,开仓 LONG 1U@8318.0 vol=1
2023-03-06,P,ADD_ON,LONG,1,8426.0,0.0,1,2,加仓 +1U@8426.0 vol=1
2023-03-13,P,STOP_LOSS,LONG,2,7900.0,-9440.0,2,0,平仓 STOP_LOSS LONG 2U PnL=-9440.00
2023-03-24,P,ENTRY,SHORT,1,7204.0,0.0,0,1,开仓 SHORT 1U@7204.0 vol=1
2023-04-06,P,STOP_LOSS,SHORT,1,7762.0,-5580.0,1,0,平仓 STOP_LOSS SHORT 1U PnL=-5580.00
2023-04-25,P,ENTRY,SHORT,1,7010.0,0.0,0,1,开仓 SHORT 1U@7010.0 vol=1
2023-04-28,P,ADD_ON,SHORT,1,6842.0,0.0,1,2,加仓 +1U@6842.0 vol=1
2023-05-15,P,ADD_ON,SHORT,1,6868.0,0.0,2,3,加仓 +1U@6868.0 vol=1
2023-06-19,P,STOP_LOSS,SHORT,3,7194.0,-8620.0,3,0,平仓 STOP_LOSS SHORT 3U PnL=-8620.00
2023-07-04,P,ENTRY,LONG,1,7732.0,0.0,0,1,开仓 LONG 1U@7732.0 vol=1
2023-07-27,P,ADD_ON,LONG,1,7780.0,0.0,1,2,加仓 +1U@7780.0 vol=1
2023-08-09,P,STOP_LOSS,LONG,2,7282.0,-9480.0,2,0,平仓 STOP_LOSS LONG 2U PnL=-9480.00
2023-10-11,P,ENTRY,SHORT,1,7080.0,0.0,0,1,开仓 SHORT 1U@7080.0 vol=1
2023-11-08,P,STOP_LOSS,SHORT,1,7286.0,-2060.0,1,0,平仓 STOP_LOSS SHORT 1U PnL=-2060.00
2023-11-16,P,ENTRY,LONG,1,7638.0,0.0,0,1,开仓 LONG 1U@7638.0 vol=1
2023-11-30,P,STOP_LOSS,LONG,1,7262.0,-3760.0,1,0,平仓 STOP_LOSS LONG 1U PnL=-3760.00
2024-01-22,P,ENTRY,LONG,1,7538.0,0.0,0,1,开仓 LONG 1U@7538.0 vol=1
2024-02-01,P,STOP_LOSS,LONG,1,7120.0,-4180.0,1,0,平仓 STOP_LOSS LONG 1U PnL=-4180.00
2024-03-07,P,ENTRY,LONG,2,7702.0,0.0,0,1,开仓 LONG 1U@7702.0 vol=2
2024-03-11,P,ADD_ON,LONG,4,7776.0,0.0,1,3,加仓 +2U@7776.0 vol=4
2024-04-11,P,STOP_LOSS,LONG,6,7898.0,8800.0,3,0,平仓 STOP_LOSS LONG 3U PnL=8800.00
2024-08-15,P,ENTRY,SHORT,1,7452.0,0.0,0,1,开仓 SHORT 1U@7452.0 vol=1
2024-08-27,P,STOP_LOSS,SHORT,1,8058.0,-6060.0,1,0,平仓 STOP_LOSS SHORT 1U PnL=-6060.00
2024-09-26,P,ENTRY,LONG,1,8388.0,0.0,0,1,开仓 LONG 1U@8388.0 vol=1
2024-09-27,P,ADD_ON,LONG,1,8638.0,0.0,1,2,加仓 +1U@8638.0 vol=1
2024-09-30,P,ADD_ON,LONG,1,8518.0,0.0,2,3,加仓 +1U@8518.0 vol=1
2024-12-16,P,STOP_LOSS,LONG,3,9312.0,23920.0,3,0,平仓 STOP_LOSS LONG 3U PnL=23920.00
2025-01-03,P,ENTRY,SHORT,1,8470.0,0.0,0,1,开仓 SHORT 1U@8470.0 vol=1
2025-01-17,P,ADD_ON,SHORT,1,8284.0,0.0,1,2,加仓 +1U@8284.0 vol=1
2025-01-24,P,ADD_ON,SHORT,1,8274.0,0.0,2,3,加仓 +1U@8274.0 vol=1
2025-02-10,P,STOP_LOSS,SHORT,3,8872.0,-15880.0,3,0,平仓 STOP_LOSS SHORT 3U PnL=-15880.00
2025-02-21,P,ENTRY,LONG,1,9352.0,0.0,0,1,开仓 LONG 1U@9352.0 vol=1
2025-03-05,P,STOP_LOSS,LONG,1,8768.0,-5840.0,1,0,平仓 STOP_LOSS LONG 1U PnL=-5840.00
2025-04-17,P,ENTRY,SHORT,1,8100.0,0.0,0,1,开仓 SHORT 1U@8100.0 vol=1
2025-05-07,P,ADD_ON,SHORT,1,7944.0,0.0,1,2,加仓 +1U@7944.0 vol=1
2025-05-09,P,ADD_ON,SHORT,1,7942.0,0.0,2,3,加仓 +1U@7942.0 vol=1
2025-05-30,P,STOP_LOSS,SHORT,3,8154.0,-4760.0,3,0,平仓 STOP_LOSS SHORT 3U PnL=-4760.00
2025-07-09,P,ENTRY,LONG,2,8646.0,0.0,0,1,开仓 LONG 1U@8646.0 vol=2
2025-07-15,P,ADD_ON,LONG,2,8760.0,0.0,1,2,加仓 +1U@8760.0 vol=2
2025-07-18,P,ADD_ON,LONG,2,8800.0,0.0,2,3,加仓 +1U@8800.0 vol=2
2025-09-11,P,STOP_LOSS,LONG,6,9284.0,32920.0,3,0,平仓 STOP_LOSS LONG 3U PnL=32920.00
2025-11-04,P,ENTRY,SHORT,1,8618.0,0.0,0,1,开仓 SHORT 1U@8618.0 vol=1
2025-11-25,P,ADD_ON,SHORT,1,8448.0,0.0,1,2,加仓 +1U@8448.0 vol=1
2025-11-26,P,ADD_ON,SHORT,1,8312.0,0.0,2,3,加仓 +1U@8312.0 vol=1
2025-12-08,P,STOP_LOSS,SHORT,3,8784.0,-9740.0,3,0,平仓 STOP_LOSS SHORT 3U PnL=-9740.00
2026-01-23,P,ENTRY,LONG,2,8946.0,0.0,0,1,开仓 LONG 1U@8946.0 vol=2
2026-01-27,P,ADD_ON,LONG,4,9072.0,0.0,1,3,加仓 +2U@9072.0 vol=4
2026-02-12,P,STOP_LOSS,LONG,6,8918.0,-6720.0,3,0,平仓 STOP_LOSS LONG 3U PnL=-6720.00
2026-03-17,P,ENTRY,LONG,1,9942.0,0.0,0,1,开仓 LONG 1U@9942.0 vol=1
2026-04-15,P,STOP_LOSS,LONG,1,9416.0,-5260.0,1,0,平仓 STOP_LOSS LONG 1U PnL=-5260.00
