date,symbol,trade_type,direction,volume,price,pnl,units_before,units_after,remark
2023-09-19,RB,ENTRY,LONG,4,3848.0,0.0,0,1,开仓 LONG 1U@3848.0 vol=4
2023-09-26,RB,STOP_LOSS,LONG,4,3714.0,-5360.0,1,0,平仓 STOP_LOSS LONG 1U PnL=-5360.00
2023-10-24,RB,ENTRY,SHORT,4,3575.0,0.0,0,1,开仓 SHORT 1U@3575.0 vol=4
2023-10-30,RB,STOP_LOSS,SHORT,4,3722.0,-5880.0,1,0,平仓 STOP_LOSS SHORT 1U PnL=-5880.00
2023-11-16,RB,ENTRY,LONG,4,3920.0,0.0,0,1,开仓 LONG 1U@3920.0 vol=4
2023-11-17,RB,ADD_ON,LONG,4,3983.0,0.0,1,2,加仓 +1U@3983.0 vol=4
2023-11-21,RB,ADD_ON,LONG,4,3998.0,0.0,2,3,加仓 +1U@3998.0 vol=4
2024-01-10,RB,STOP_LOSS,LONG,12,3943.0,-2880.0,3,0,平仓 STOP_LOSS LONG 3U PnL=-2880.00
2024-02-21,RB,ENTRY,SHORT,4,3751.0,0.0,0,1,开仓 SHORT 1U@3751.0 vol=4
2024-03-06,RB,ADD_ON,SHORT,4,3713.0,0.0,1,2,加仓 +1U@3713.0 vol=4
2024-03-11,RB,ADD_ON,SHORT,4,3686.0,0.0,2,3,加仓 +1U@3686.0 vol=4
2024-04-15,RB,STOP_LOSS,SHORT,12,3631.0,10280.0,3,0,平仓 STOP_LOSS SHORT 3U PnL=10280.00
2024-05-07,RB,ENTRY,LONG,3,3737.0,0.0,0,1,开仓 LONG 1U@3737.0 vol=3
2024-05-23,RB,ADD_ON,LONG,8,3792.0,0.0,1,3,加仓 +2U@3792.0 vol=8
2024-06-04,RB,STOP_LOSS,LONG,11,3665.0,-12320.0,3,0,平仓 STOP_LOSS LONG 3U PnL=-12320.00
2024-06-24,RB,ENTRY,SHORT,4,3557.0,0.0,0,1,开仓 SHORT 1U@3557.0 vol=4
2024-06-25,RB,ADD_ON,SHORT,4,3527.0,0.0,1,2,加仓 +1U@3527.0 vol=4
2024-07-09,RB,ADD_ON,SHORT,5,3503.0,0.0,2,3,加仓 +1U@3503.0 vol=5
2024-09-03,RB,STOP_LOSS,SHORT,13,3222.0,39650.0,3,0,平仓 STOP_LOSS SHORT 3U PnL=39650.00
2025-01-09,RB,ENTRY,SHORT,5,3205.0,0.0,0,1,开仓 SHORT 1U@3205.0 vol=5
2025-01-17,RB,STOP_LOSS,SHORT,5,3331.0,-6300.0,1,0,平仓 STOP_LOSS SHORT 1U PnL=-6300.00
2025-03-20,RB,ENTRY,SHORT,4,3160.0,0.0,0,1,开仓 SHORT 1U@3160.0 vol=4
2025-04-08,RB,ADD_ON,SHORT,8,3149.0,0.0,1,3,加仓 +2U@3149.0 vol=8
2025-07-01,RB,STOP_LOSS,SHORT,12,2992.0,19280.0,3,0,平仓 STOP_LOSS SHORT 3U PnL=19280.00
2025-07-11,RB,ENTRY,LONG,6,3118.0,0.0,0,1,开仓 LONG 1U@3118.0 vol=6
2025-07-15,RB,ADD_ON,LONG,6,3135.0,0.0,1,2,加仓 +1U@3135.0 vol=6
2025-07-22,RB,ADD_ON,LONG,5,3225.0,0.0,2,3,加仓 +1U@3225.0 vol=5
2025-08-15,RB,STOP_LOSS,LONG,17,3190.0,5870.0,3,0,平仓 STOP_LOSS LONG 3U PnL=5870.00
2025-09-01,RB,ENTRY,SHORT,5,3152.0,0.0,0,1,开仓 SHORT 1U@3152.0 vol=5
2025-09-02,RB,ADD_ON,SHORT,5,3117.0,0.0,1,2,加仓 +1U@3117.0 vol=5
2025-09-04,RB,ADD_ON,SHORT,5,3106.0,0.0,2,3,加仓 +1U@3106.0 vol=5
2025-09-23,RB,STOP_LOSS,SHORT,15,3180.0,-8250.0,3,0,平仓 STOP_LOSS SHORT 3U PnL=-8250.00
2025-12-05,RB,ENTRY,LONG,6,3178.0,0.0,0,1,开仓 LONG 1U@3178.0 vol=6
2025-12-10,RB,STOP_LOSS,LONG,6,3079.0,-5940.0,1,0,平仓 STOP_LOSS LONG 1U PnL=-5940.00
2026-02-25,RB,ENTRY,SHORT,7,3028.0,0.0,0,1,开仓 SHORT 1U@3028.0 vol=7
2026-03-10,RB,STOP_LOSS,SHORT,7,3120.0,-6440.0,1,0,平仓 STOP_LOSS SHORT 1U PnL=-6440.00
2026-05-07,RB,ENTRY,LONG,7,3260.0,0.0,0,1,开仓 LONG 1U@3260.0 vol=7
2026-05-11,RB,FORCE_CLOSE,LONG,7,3276.0,1120.0,1,0,平仓 FORCE_CLOSE LONG 1U PnL=1120.00
