date,symbol,trade_type,direction,volume,price,pnl,units_before,units_after,remark
2022-12-19,SP,STOP_LOSS,LONG,6,6564.0,-40960.0,3,0,平仓 STOP_LOSS LONG 3U PnL=-40960.00
2023-01-10,SP,ENTRY,SHORT,1,6420.0,0.0,0,1,开仓 SHORT 1U@6420.0 vol=1
2023-01-12,SP,ADD_ON,SHORT,1,6328.0,0.0,1,2,加仓 +1U@6328.0 vol=1
2023-01-30,SP,STOP_LOSS,SHORT,2,6800.0,-8520.0,2,0,平仓 STOP_LOSS SHORT 2U PnL=-8520.00
2023-03-06,SP,ENTRY,SHORT,2,6356.0,0.0,0,1,开仓 SHORT 1U@6356.0 vol=2
2023-03-10,SP,ADD_ON,SHORT,4,6224.0,0.0,1,3,加仓 +2U@6224.0 vol=4
2023-06-30,SP,STOP_LOSS,SHORT,6,5174.0,65640.0,3,0,平仓 STOP_LOSS SHORT 3U PnL=65640.00
2023-09-04,SP,ENTRY,LONG,2,5826.0,0.0,0,1,开仓 LONG 1U@5826.0 vol=2
2023-09-19,SP,ADD_ON,LONG,4,5958.0,0.0,1,3,加仓 +2U@5958.0 vol=4
2023-10-27,SP,STOP_LOSS,LONG,6,5954.0,2400.0,3,0,平仓 STOP_LOSS LONG 3U PnL=2400.00
2023-11-23,SP,ENTRY,SHORT,2,5784.0,0.0,0,1,开仓 SHORT 1U@5784.0 vol=2
2023-11-30,SP,ADD_ON,SHORT,4,5600.0,0.0,1,3,加仓 +2U@5600.0 vol=4
2023-12-21,SP,STOP_LOSS,SHORT,6,5788.0,-7600.0,3,0,平仓 STOP_LOSS SHORT 3U PnL=-7600.00
2024-03-08,SP,ENTRY,LONG,3,5944.0,0.0,0,1,开仓 LONG 1U@5944.0 vol=3
2024-03-12,SP,ADD_ON,LONG,3,5990.0,0.0,1,2,加仓 +1U@5990.0 vol=3
2024-03-13,SP,ADD_ON,LONG,3,6018.0,0.0,2,3,加仓 +1U@6018.0 vol=3
2024-06-03,SP,STOP_LOSS,LONG,9,6202.0,19620.0,3,0,平仓 STOP_LOSS LONG 3U PnL=19620.00
2024-06-20,SP,ENTRY,SHORT,2,5906.0,0.0,0,1,开仓 SHORT 1U@5906.0 vol=2
2024-07-08,SP,ADD_ON,SHORT,4,5782.0,0.0,1,3,加仓 +2U@5782.0 vol=4
2024-08-22,SP,STOP_LOSS,SHORT,6,5900.0,-4600.0,3,0,平仓 STOP_LOSS SHORT 3U PnL=-4600.00
2024-08-28,SP,ENTRY,LONG,2,5980.0,0.0,0,1,开仓 LONG 1U@5980.0 vol=2
2024-08-30,SP,ADD_ON,LONG,2,6034.0,0.0,1,2,加仓 +1U@6034.0 vol=2
2024-09-04,SP,ADD_ON,LONG,2,6062.0,0.0,2,3,加仓 +1U@6062.0 vol=2
2024-09-09,SP,STOP_LOSS,LONG,6,5818.0,-12440.0,3,0,平仓 STOP_LOSS LONG 3U PnL=-12440.00
2025-01-07,SP,ENTRY,LONG,3,6076.0,0.0,0,1,开仓 LONG 1U@6076.0 vol=3
2025-01-10,SP,STOP_LOSS,LONG,3,5874.0,-6060.0,1,0,平仓 STOP_LOSS LONG 1U PnL=-6060.00
2025-02-06,SP,ENTRY,LONG,2,6172.0,0.0,0,1,开仓 LONG 1U@6172.0 vol=2
2025-02-26,SP,STOP_LOSS,LONG,2,5962.0,-4200.0,1,0,平仓 STOP_LOSS LONG 1U PnL=-4200.00
2025-03-24,SP,ENTRY,SHORT,3,5748.0,0.0,0,1,开仓 SHORT 1U@5748.0 vol=3
2025-04-01,SP,ADD_ON,SHORT,6,5646.0,0.0,1,3,加仓 +2U@5646.0 vol=6
2025-05-15,SP,STOP_LOSS,SHORT,9,5390.0,-360.0,3,0,平仓 STOP_LOSS SHORT 3U PnL=-360.00
2025-06-26,SP,ENTRY,SHORT,2,5070.0,0.0,0,1,开仓 SHORT 1U@5070.0 vol=2
