date,symbol,trade_type,direction,volume,price,pnl,units_before,units_after,remark
2024-03-11,RU,ENTRY,LONG,1,14285.0,0.0,0,1,开仓 LONG 1U@14285.0 vol=1
2024-03-18,RU,ADD_ON,LONG,2,14825.0,0.0,1,3,加仓 +2U@14825.0 vol=2
2024-03-25,RU,STOP_LOSS,LONG,3,14565.0,-2400.0,3,0,平仓 STOP_LOSS LONG 3U PnL=-2400.00
2024-05-31,RU,ENTRY,LONG,1,15710.0,0.0,0,1,开仓 LONG 1U@15710.0 vol=1
2024-06-11,RU,ADD_ON,LONG,1,15995.0,0.0,1,2,加仓 +1U@15995.0 vol=1
2024-06-25,RU,STOP_LOSS,LONG,2,15090.0,-15250.0,2,0,平仓 STOP_LOSS LONG 2U PnL=-15250.00
2024-07-16,RU,ENTRY,SHORT,1,14375.0,0.0,0,1,开仓 SHORT 1U@14375.0 vol=1
2024-07-26,RU,ADD_ON,SHORT,1,14290.0,0.0,1,2,加仓 +1U@14290.0 vol=1
2024-07-31,RU,ADD_ON,SHORT,1,14145.0,0.0,2,3,加仓 +1U@14145.0 vol=1
2024-08-08,RU,STOP_LOSS,SHORT,3,15750.0,-9000.0,3,0,平仓 STOP_LOSS SHORT 3U PnL=-9000.00
2024-08-21,RU,ENTRY,LONG,1,16265.0,0.0,0,1,开仓 LONG 1U@16265.0 vol=1
2024-08-27,RU,ADD_ON,LONG,1,16460.0,0.0,1,2,加仓 +1U@16460.0 vol=1
2024-08-29,RU,ADD_ON,LONG,1,16715.0,0.0,2,3,加仓 +1U@16715.0 vol=1
2024-09-05,RU,STOP_LOSS,LONG,3,16105.0,-11250.0,3,0,平仓 STOP_LOSS LONG 3U PnL=-11250.00
2024-09-10,RU,ENTRY,LONG,1,16870.0,0.0,0,1,开仓 LONG 1U@16870.0 vol=1
2024-09-13,RU,ADD_ON,LONG,1,17080.0,0.0,1,2,加仓 +1U@17080.0 vol=1
2024-09-19,RU,ADD_ON,LONG,1,17720.0,0.0,2,3,加仓 +1U@17720.0 vol=1
2024-10-17,RU,STOP_LOSS,LONG,3,17805.0,17450.0,3,0,平仓 STOP_LOSS LONG 3U PnL=17450.00
2025-01-08,RU,ENTRY,SHORT,1,16705.0,0.0,0,1,开仓 SHORT 1U@16705.0 vol=1
2025-01-27,RU,STOP_LOSS,SHORT,1,17445.0,-7400.0,1,0,平仓 STOP_LOSS SHORT 1U PnL=-7400.00
2025-04-01,RU,ENTRY,SHORT,1,16565.0,0.0,0,1,开仓 SHORT 1U@16565.0 vol=1
2025-04-07,RU,ADD_ON,SHORT,2,15575.0,0.0,1,3,加仓 +2U@15575.0 vol=2
2025-05-14,RU,STOP_LOSS,SHORT,3,15010.0,-5400.0,3,0,平仓 STOP_LOSS SHORT 3U PnL=-5400.00
2025-05-29,RU,ENTRY,SHORT,1,13815.0,0.0,0,1,开仓 SHORT 1U@13815.0 vol=1
2025-06-03,RU,ADD_ON,SHORT,2,13390.0,0.0,1,3,加仓 +2U@13390.0 vol=2
2025-06-27,RU,STOP_LOSS,SHORT,3,14025.0,-14800.0,3,0,平仓 STOP_LOSS SHORT 3U PnL=-14800.00
2025-07-18,RU,ENTRY,LONG,1,14650.0,0.0,0,1,开仓 LONG 1U@14650.0 vol=1
2025-07-21,RU,ADD_ON,LONG,1,14830.0,0.0,1,2,加仓 +1U@14830.0 vol=1
2025-07-22,RU,ADD_ON,LONG,1,14895.0,0.0,2,3,加仓 +1U@14895.0 vol=1
2025-08-01,RU,STOP_LOSS,LONG,3,14565.0,-6800.0,3,0,平仓 STOP_LOSS LONG 3U PnL=-6800.00
2025-08-12,RU,ENTRY,LONG,1,15795.0,0.0,0,1,开仓 LONG 1U@15795.0 vol=1
2025-09-05,RU,ADD_ON,LONG,1,15975.0,0.0,1,2,加仓 +1U@15975.0 vol=1
2025-09-08,RU,ADD_ON,LONG,1,16340.0,0.0,2,3,加仓 +1U@16340.0 vol=1
2025-09-19,RU,STOP_LOSS,LONG,3,15600.0,-13100.0,3,0,平仓 STOP_LOSS LONG 3U PnL=-13100.00
2025-10-09,RU,ENTRY,SHORT,1,15200.0,0.0,0,1,开仓 SHORT 1U@15200.0 vol=1
2025-10-14,RU,ADD_ON,SHORT,1,14985.0,0.0,1,2,加仓 +1U@14985.0 vol=1
2025-10-15,RU,ADD_ON,SHORT,1,14855.0,0.0,2,3,加仓 +1U@14855.0 vol=1
2025-10-30,RU,STOP_LOSS,SHORT,3,15595.0,-17450.0,3,0,平仓 STOP_LOSS SHORT 3U PnL=-17450.00
2026-01-07,RU,ENTRY,LONG,1,16070.0,0.0,0,1,开仓 LONG 1U@16070.0 vol=1
2026-01-26,RU,ADD_ON,LONG,1,16310.0,0.0,1,2,加仓 +1U@16310.0 vol=1
2026-01-30,RU,ADD_ON,LONG,1,16725.0,0.0,2,3,加仓 +1U@16725.0 vol=1
2026-03-19,RU,STOP_LOSS,LONG,3,16430.0,1850.0,3,0,平仓 STOP_LOSS LONG 3U PnL=1850.00
2026-04-30,RU,ENTRY,LONG,1,17645.0,0.0,0,1,开仓 LONG 1U@17645.0 vol=1
2026-05-08,RU,ADD_ON,LONG,1,17955.0,0.0,1,2,加仓 +1U@17955.0 vol=1
2026-05-11,RU,FORCE_CLOSE,LONG,2,17860.0,1200.0,2,0,平仓 FORCE_CLOSE LONG 2U PnL=1200.00
